AoA,AoS,dPb,pBar,temp,NONE1,NONE2,NONE3,NONE4,NONE5,NONE6,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,pInf,nu,J_M1,J_M2,B16zeroed1,B16zeroed2,B16zeroed3,B16zeroed4,B16zeroed5,B16zeroed6,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,rudder
4,5,420.85,101905,287.83,1367.6,-4966.9,-198.5,2312.7,630.1,3043.3,1367.6,-4966.9,-198.5,2312.7,630.1,3043.3,0,1.23339415056001,986.396401803382,39.9935352292237,455212.777226843,77.27,98.43,0,5.43,0,101905,1.44945818701189e-05,2.54715386157597,1.9995791819971,1364.2,-4960,-198.4,2313.5,627.8,3033.2,12.5440609802257,-41.7337943528366,145.420365239556,-3.238468410866,-5.07579088317709,-19.8204192450202,0.058558164900612,-0.194821630371066,0.678851110579658,-0.0108248064886984,-0.143622566474165,-0.0662511334470124,0.681282274485617,0.011061260482717,0.194821630371066,0.678851110579658,0.0753151573022717,0.188976594893393,-0.060954286594601,-0.160127359070157,-0.160127359070157,-0.070341705108134,20
4,10,420.83,101901,287.86,1033.6,-7715.5,-910.3,3304.1,240.9,4401,1033.6,-7715.5,-910.3,3304.1,240.9,4401,0,1.2332172010739,986.349160440325,39.9954466009107,455132.353457697,72.01,98.43,0,5.49,0,101901,1.44978359703808e-05,2.73334238634498,1.99967474591793,1029.6,-7699.2,-908.4,3306.6,232.3,4381.6,9.47140390464646,-68.8053121668798,153.159791633253,-4.13510012832725,-6.97162008287232,-28.6688079913679,0.0442165098342648,-0.321212229222323,0.71501453228527,-0.0138225225287664,-0.1972756459838,-0.095832079523033,0.716357180628438,-0.00576809180940288,0.321212229222323,0.715014532285269,0.0993226799447132,0.308654177344966,-0.0974180260984088,-0.209738200528871,-0.209738200528871,-0.102394175373557,20
4,10,420.83,101897,287.89,1393.4,-7595.2,-995.2,3216.4,587.2,4279.1,1393.4,-7595.2,-995.2,3216.4,587.2,4279.1,0,1.23304028846635,986.349160440325,39.9983157062566,455062.848114783,72.09,82.02,0,0.74,0,101897,1.45010905120802e-05,2.73050499172736,2.39992812550141,1389.4,-7578.9,-993.3,3218.9,578.6,4259.7,12.7818736803158,-68.3864943336055,151.085455118931,-3.75120041964598,-5.9740188026463,-27.8769154891882,0.0596711795818097,-0.319257010858691,0.705330654181404,-0.0125392495227073,-0.169046563697123,-0.0931849968377178,0.707774955229393,0.0103244443280795,0.319257010858691,0.705330654181404,0.114203038426553,0.304044987903524,-0.0957727885484183,-0.185865062784782,-0.185865062784782,-0.0996387748786621,20
4,5,420.96,101891,287.93,1767.8,-4865.6,-300.8,2226.6,1007.2,2929.4,1767.8,-4865.6,-300.8,2226.6,1007.2,2929.4,0,1.23279639622389,986.656229961915,40.0084983308437,455039.527988638,77.37,82.02,0,0.33,0,101891,1.45055254959212e-05,2.54481344442416,2.40053909040596,1764.4,-4858.7,-300.7,2227.4,1004.9,2919.3,16.2262801502971,-41.5192148024544,143.13491889879,-2.76319916396867,-4.06869351843967,-19.0811544947154,0.0757275468860356,-0.193768889511419,0.668006233193166,-0.00923375361248035,-0.115095821153782,-0.0637632934836367,0.671661490219046,0.0289453191212233,0.193768889511419,0.668006233193166,0.0923274521941194,0.18643144979109,-0.0592446570406229,-0.136439855026404,-0.136439855026404,-0.0677406676687764,20
4,0,420.93,101892,287.95,1919.8,-1975.5,437.2,1430.8,1143.4,1309.9,1919.8,-1975.5,437.2,1430.8,1143.4,1309.9,0,1.23272286882578,986.585367625802,40.008254705427,454985.056682698,79.94,82.02,0,0.4,0,101892,1.45071737735374e-05,2.46298495435473,2.40052447270321,1925.7,-1961.6,439,1432,1136.8,1300.4,17.70503182177,-15.2614186550744,142.878457432826,0.0111374480036678,-3.90578656800687,-8.48932000911236,0.0826347700221409,-0.0712296839378181,0.666857229624538,3.72205661763139e-05,-0.110495420417438,-0.0283707090786879,0.670997109094701,0.0359158670461918,0.0712296839378181,0.666857229624538,0.0826347700221409,0.0712296839378181,-0.0180112224753898,-0.133786275633747,-0.133786275633747,-0.0295579988249832,20
4,-4.995,420.87,101892,287.97,1813.1,1109,1307,622.6,1048.4,-378.3,1813.1,1109,1307,622.6,1048.4,-378.3,0,1.23263725415281,986.443643203458,40.0067702730495,454912.022327009,80.31,82.02,0,0.74,0,101892,1.45089644955601e-05,2.4515466563774,2.4004354056775,1817.15,1093.6,1307.05,621.05,1049.75,-366.8,16.7004577887187,12.9211277129475,144.151407884459,2.50431350761186,-3.97562161600482,2.40528218357781,0.0779573160639845,0.0603154985189564,0.672895139024766,0.00837044164550936,-0.112487225723876,0.00803943839196901,0.676694027756873,0.030828623862243,-0.0603154985189564,0.672895139024766,0.082912856132064,-0.0532987877677707,0.0247479396951202,-0.134459726657947,-0.134459726657947,0.00974618372967078,20
4,-10,420.81,101888,287.97,1329.9,4176.5,2320.3,-127.8,618.1,-1886.4,1329.9,4176.5,2320.3,-127.8,618.1,-1886.4,0,1.23258886420054,986.301919114288,40.004681493027,454870.413404623,78.29,82.02,0,1.38,0,101888,1.45095341000079e-05,2.51466895573412,2.40031007735216,1315.8,4145.1,2318.4,-129.7,623.1,-1865.2,12.0804405750251,43.1215487299169,149.554656248535,5.80159166537381,-4.65737795860193,12.1878137872596,0.0563992951322736,0.201319226585761,0.698217680372082,0.019394082375132,-0.131795944414415,0.0407425200180221,0.700451073145075,0.00755670599539083,-0.201319226585761,0.698217680372082,0.0905011799366199,-0.18846710035066,0.0731089847411302,-0.147692253158007,-0.147692253158007,0.0457430982615244,20
4,10,105.81,101884,287.53,526.6,-1414.2,-175.7,683.1,252,794,526.6,-1414.2,-175.7,683.1,252,794,0,1.23442660024788,246.842892976498,19.9982814330154,227998.904096161,41.01,41.01,0.26,0,0,101884,1.44707238668848e-05,2.39982295380897,2.39982295380897,522.6,-1397.9,-173.8,685.6,243.4,774.6,4.80699157283754,-12.7492907545102,37.4522443126121,0.485838834045739,-1.89692433958758,-5.06186427365845,0.0896713099653342,-0.237829749805656,0.698647326038731,0.00648938519684266,-0.214486430886843,-0.0676116950396217,0.703200610645591,0.0407177013058988,0.237829749805656,0.698647326038731,0.129607703925356,0.218645321941077,-0.0556798010546019,-0.239760555772769,-0.239760555772769,-0.0713310229290005,20
4,5,105.78,101883,287.45,551.2,-836.9,-14.9,467.4,318.2,514.4,551.2,-836.9,-14.9,467.4,318.2,514.4,0,1.23475803324277,246.772905641124,19.9927624140695,228046.512478217,41.01,41.01,0.19,0,0,101883,1.44637101508338e-05,2.39916066348201,2.39916066348201,547.8,-830,-14.8,468.2,315.9,504.3,5.03759139343427,-7.02294188083525,35.6309494429905,0.420598551319178,-1.20313142904089,-3.29287150744243,0.0939996517607969,-0.131045581028116,0.664860759432168,0.00561955923389724,-0.136077411140261,-0.0439956020477179,0.669798276277985,0.0473923312246843,0.131045581028116,0.664860759432168,0.10506332965488,0.122354303561328,-0.0281707644363588,-0.162571492009096,-0.162571492009096,-0.0458535241620977,20
4,0,105.94,101883,287.39,526.2,-508.4,96.4,351.6,326,332.6,526.2,-508.4,96.4,351.6,326,332.6,0,1.23501582050745,247.146172392291,20.0057888973936,228279.788779293,41.01,41.01,0,0,0,101883,1.4458344207845e-05,2.40072386048938,2.40072386048938,532.1,-494.5,98.2,352.8,319.4,323.1,4.8925289401914,-3.9051670207956,35.5578009828118,0.00805250232620958,-1.00673106985485,-2.10871455191908,0.0911549580501593,-0.0727589637815332,0.662493752528998,0.000107425881412849,-0.113692030882489,-0.0281316925113685,0.66723859948253,0.0447196810998452,0.0727589637815332,0.662493752528998,0.0911549580501593,0.0727589637815332,-0.0183878432205595,-0.13938432638505,-0.13938432638505,-0.0293458362251308,20
4,0,105.81,101881,287.35,352.8,-503,135.6,386.6,170.2,329.8,352.8,-503,135.6,386.6,170.2,329.8,0,1.23516349131149,246.842892976498,19.9923151161797,228178.01494924,49.21,49.21,0.71,0.54,0,101881,1.44550510840595e-05,1.99933707661561,1.99933707661561,358.7,-489.1,137.4,387.8,163.6,320.3,3.29719300364553,-3.85427824343344,36.2790162503405,-0.00124812704496633,-1.34672548471103,-2.08997077021441,0.061506996915932,-0.0718990607373892,0.676761517495514,-1.66713251428167e-05,-0.152275099523908,-0.0279158939706874,0.679403471668256,0.0141486719365654,0.0718990607373892,0.676761517495514,0.061506996915932,0.0718990607373892,-0.0182849156442878,-0.169611029176464,-0.169611029176464,-0.029123383494077,20
4,5,105.86,101879,287.3,305,-1218.1,-43.1,582.9,129.5,734,305,-1218.1,-43.1,582.9,129.5,734,0,1.23535420049105,246.959538720552,19.995494655893,228280.427544981,49.21,49.21,0.74,0.53,0,101879,1.4450864040912e-05,1.9996550473758,1.9996550473758,301.6,-1211.2,-43,583.7,127.2,723.9,2.77316333564007,-10.3979631836308,36.3552444492357,-0.798529421103922,-1.26592246601298,-4.7266981966267,0.0517071291140182,-0.193875643006332,0.677863180487509,-0.010660978616374,-0.143071042962398,-0.0631050366693161,0.679818846843552,0.00429582799450149,0.193875643006332,0.677863180487509,0.068407743543827,0.188631314408755,-0.0607443385649641,-0.157644850785944,-0.157644850785944,-0.0671886268298488,20
4,10,105.91,101879,287.26,370.3,-1420.8,-140.8,720.7,105.4,796.3,370.3,-1420.8,-140.8,720.7,105.4,796.3,0,1.23552621945652,247.076184695978,19.9988239808574,228374.954971734,49.21,49.21,0.78,0.54,0,101879,1.44472877635883e-05,1.999987997452,1.999987997452,366.3,-1404.5,-138.9,723.2,96.8,776.9,3.36900380235647,-12.8268883905406,38.2958310286998,0.452639641774507,-2.28283903741614,-5.07649355456913,0.0627872404407742,-0.239051355454252,0.713709360908527,0.00604023249714307,-0.257878327717354,-0.0677430753074018,0.716350617265534,0.012848445583584,0.239051355454252,0.713709360908527,0.103344193419757,0.224516738336149,-0.056462169465263,-0.275575097807545,-0.275575097807545,-0.071516658422548,20
4,10,105.94,101879,287.21,44.8,-1430.7,-76.2,788.7,-182.5,799.5,44.8,-1430.7,-76.2,788.7,-182.5,799.5,0,1.23574131054309,247.146172392291,19.9999154466746,228458.102079248,61.52,61.52,2.01,1.5,0,101879,1.44428178824727e-05,1.59988265184507,1.59988265184507,40.8,-1414.4,-74.3,791.2,-191.1,780.1,0.374380521208828,-12.9466839557921,39.3521717231126,0.390759660426717,-2.86144372502285,-5.09655468729419,0.00697525576706195,-0.24121562637762,0.733188419824178,0.00521300078427733,-0.323148215144198,-0.0679915208058165,0.731888978929181,-0.0441863743623735,0.24121562637762,0.733188419824178,0.0487559399039065,0.236339778551665,-0.0578785756409373,-0.325114211686862,-0.325114211686862,-0.0718633022204198,20
4,5,106.14,101881,287.17,55.3,-827.1,93.8,569.3,-125.9,504.2,55.3,-827.1,93.8,569.3,-125.9,504.2,0,1.23593769971918,247.612759163,20.017194900186,228716.59540128,61.52,61.52,2.02,1.5,0,101881,1.44389588969496e-05,1.60126491258412,1.60126491258412,51.9,-820.2,93.9,570.1,-128.2,494.1,0.475208898572119,-6.99437572775977,37.6316270258418,0.355125033949398,-2.15614479188265,-3.22515705738931,0.00883715202145542,-0.130069874085093,0.699810988054561,0.00472868325453308,-0.243038649520599,-0.0429447228794608,0.698722732222995,-0.0400007216507935,0.130069874085093,0.699810988054561,0.0201398604749853,0.128804710396826,-0.028858439914176,-0.245529427049248,-0.245529427049248,-0.0448531746990903,20
4,0,106,101878,287.15,12.2,-488.3,207.6,451,-127.6,322.4,12.2,-488.3,207.6,451,-127.6,322.4,0,1.23598738668794,247.2861480348,20.0035867173064,228582.677526467,61.52,61.52,2.03,1.51,0,101878,1.4437596421167e-05,1.60017633319636,1.60017633319636,18.1,-474.4,209.4,452.2,-134.2,312.9,0.163575392571674,-3.71240261598984,37.324405442,0.0346315990340945,-1.90807842058798,-2.04073327524212,0.00304592329751935,-0.0691283293901345,0.695014539256151,0.000461747667715738,-0.215360906908687,-0.0272093653355498,0.693533991638362,-0.0454432598779529,0.0691283293901345,0.695014539256151,0.00304592329751934,0.0691283293901345,-0.0170779104754252,-0.216219409431336,-0.216219409431336,-0.0283343795028138,20
4,9.995,421.27,101876,287.54,-866.3,-7488.5,-498,3662.8,-1422.7,4177.3,-866.3,-7488.5,-498,3662.8,-1422.7,4177.3,0,1.23428674500996,987.388478979058,39.9991712328403,455963.551590166,123.03,123.03,17.54,12.76,0,101876,1.44727548301776e-05,1.59998630514708,1.59998630514708,-870.3,-7472.2,-496.1,3665.3,-1431.3,4157.9,-8.00773750508097,-67.9482160213493,159.554259221694,-4.05940519239254,-10.0965619481293,-27.198829640562,-0.0373441478744587,-0.316877048641628,0.744082563469894,-0.0135552116489206,-0.285401269056269,-0.0908226390092033,0.739665019672039,-0.0891577552092959,0.316877048641628,0.744082563469894,0.0182205170827699,0.318549308731843,-0.0962819002121112,-0.274875710128866,-0.274875710128866,-0.0973176854694874,20
4,5,421.14,101875,287.68,-527.5,-4739.6,212.7,2663.6,-1026.9,2836.2,-527.5,-4739.6,212.7,2663.6,-1026.9,2836.2,0,1.23367396741701,987.08140572776,40.0028821770151,455607.027037932,123.03,123.03,17.73,12.93,0,101875,1.44854239118873e-05,1.6001347447191,1.6001347447191,-530.9,-4732.7,212.8,2664.4,-1029.2,2826.1,-4.89102320075286,-40.6674600802988,151.430335728597,-3.04683880788816,-8.17291951718079,-18.4617082722319,-0.0228164216006226,-0.189712024771373,0.706416273506053,-0.0101772036092226,-0.231097204734545,-0.0616667227600411,0.703103885853831,-0.0720379501796006,0.189712024771373,0.706416273506053,-0.00619510580085505,0.190978695412938,-0.0591914042130458,-0.224666328580209,-0.224666328580209,-0.0656454893566215,20
4,0,421.12,101873,287.73,-375.9,-1926,912.7,1885.1,-869.4,1271.9,-375.9,-1926,912.7,1885.1,-869.4,1271.9,0,1.23343537176953,987.034163827922,40.0057936904837,455490.52956956,123.03,123.03,17.82,13.02,0,101873,1.44901832987556e-05,1.60025120667402,1.60025120667402,-370,-1912.1,914.5,1886.3,-876,1262.4,-3.41588796187274,-14.9494739596919,150.43004989953,0.0583419808010702,-7.7439405578937,-8.2341933365049,-0.0159357392106773,-0.0697420176005578,0.701783568842179,0.000194886134041456,-0.218977890046572,-0.0275055814743939,0.698962438366155,-0.0648508676448856,0.0697420176005578,0.701783568842179,-0.0159357392106773,0.0697420176005578,-0.0174960074523825,-0.214486354647837,-0.214486354647837,-0.0286590390448271,20
4,0,420.92,101873,287.81,1083.3,-1979.3,609.3,1623.5,384.6,1285.5,1083.3,-1979.3,609.3,1623.5,384.6,1285.5,0,1.23309252464907,986.561746865607,40.0017785606979,455219.844132182,98.43,98.43,5.76,4.23,0,101873,1.44973443814655e-05,1.99999132845807,1.99999132845807,1089.2,-1965.4,611.1,1624.7,378,1276,10.0092105619392,-15.6259609955295,146.603374901455,-0.0153672920681093,-5.63239397437342,-8.3288033887251,0.0467171493546496,-0.0729328601012715,0.684258935186199,-5.13576364891966e-05,-0.159345276559894,-0.0278349402700433,0.685850938413178,-0.00112814171968188,0.0729328601012715,0.684258935186199,0.0467171493546496,0.0729328601012715,-0.0186158341399423,-0.172512643776457,-0.172512643776457,-0.0290657106999326,20
4,4.995,420.73,101868,287.84,908,-4788.7,-96.1,2395.2,228.1,2864.9,908,-4788.7,-96.1,2395.2,228.1,2864.9,0,1.23290349135302,986.112954180334,39.9957447994616,455044.540262442,98.43,98.43,5.94,4.16,0,101868,1.45007418353503e-05,1.99968965511791,1.99968965511791,904.6,-4781.8,-96,2396,225.8,2854.8,8.3159248573162,-41.0909952917512,146.879118245961,-2.87449033111372,-5.82730556309901,-18.6563732837634,0.0388315452891402,-0.19187605371923,0.68585794485374,-0.00961094614599848,-0.164934522952109,-0.0623781534309155,0.686895981040582,-0.00910607812590721,0.19187605371923,0.68585794485374,0.0553904940189401,0.187766349681579,-0.0591853514338195,-0.175879309255896,-0.175879309255896,-0.0663547647976029,20
4,10,420.72,101870,287.89,519.7,-7525,-799.2,3403.9,-212.4,4198.8,519.7,-7525,-799.2,3403.9,-212.4,4198.8,0,1.2327135655227,986.089333605237,39.9983467266869,454942.621367799,98.43,98.43,6.31,4.19,0,101870,1.45049339345189e-05,1.99981974513078,1.99981974513078,515.7,-7508.7,-797.3,3406.4,-221,4179.4,4.74379281746365,-68.2596695887316,154.95294724566,-3.73482677089016,-7.85791839558051,-27.3485378987191,0.0221518617944575,-0.31874890515842,0.723576345786741,-0.0124878064113109,-0.222413781644664,-0.0914428614396494,0.723358985940873,-0.028376233394268,0.31874890515842,0.72357634578674,0.0771654917529256,0.310059762631628,-0.0957001337272149,-0.228657349645013,-0.228657349645013,-0.0978958150907363,20
4,10,420.51,101869,287.95,1246.5,-7547.6,-965,3251.5,449.8,4222.3,1246.5,-7547.6,-965,3251.5,449.8,4222.3,0,1.2324446072745,985.593303666065,39.9926484432775,454704.914554564,82.02,82.01,1.68,0.64,0,101869,1.45104492056786e-05,2.39958808558777,2.39988068259857,1242.5,-7531.3,-963.1,3254,441.2,4202.9,11.4305010303695,-68.3275244820919,151.713729201446,-3.60711121592568,-6.32844245020511,-27.506308453552,0.053403325758809,-0.31922634349233,0.708806873915893,-0.0120668452805172,-0.179213009128739,-0.0920166716462097,0.710805483686686,0.00382936985133282,0.31922634349233,0.708806873915893,0.108025082054632,0.305103187837614,-0.0953744106721163,-0.194264895011456,-0.194264895011456,-0.0984455062327322,20
4,5,420.47,101864,287.99,1684,-4841.4,-284.5,2245.2,930.4,2900.6,1684,-4841.4,-284.5,2245.2,930.4,2900.6,0,1.232212945229,985.498822235633,39.9944905495041,454591.310259347,82,82.02,1.06,0.3,0,101864,1.45147439630248e-05,2.40028390565009,2.39969861330538,1680.6,-4834.5,-284.4,2246,928.1,2890.5,15.4553803626452,-41.4883139812026,143.387872379452,-2.69162580934943,-4.25100574665567,-18.8933818540802,0.072214493444063,-0.193852076603827,0.669972677924561,-0.00900514126342225,-0.120394327060907,-0.0632099647539394,0.673378086569722,0.025303651050595,0.193852076603827,0.669972677924561,0.0888350172139391,0.186820503113544,-0.0590785892551161,-0.140748196393079,-0.140748196393079,-0.067177102516935,20
4,0,420.65,101864,288.01,1883.7,-2001.4,427.7,1461.9,1104.3,1286.6,1883.7,-2001.4,427.7,1461.9,1104.3,1286.6,0,1.23212737785667,985.923989838692,40.0045059270895,454649.036689538,82.02,82.01,0.7,0.36,0,101864,1.45165353425823e-05,2.40029954326782,2.40059222703117,1889.6,-1987.5,429.5,1463.1,1097.7,1277.1,17.3732305575855,-15.9614187003221,143.244850565145,-0.0670648477562386,-4.06231009504865,-8.33934726103961,0.0811405468102135,-0.0745467710750794,0.669015786331597,-0.000224276342218925,-0.115000592799508,-0.027888206158276,0.67304617592386,0.0342747103826481,0.0745467710750794,0.669015786331597,0.0811405468102135,0.0745467710750794,-0.0192383935039611,-0.137870296768218,-0.137870296768218,-0.0291622743810689,20
4,-10,105.87,101859,287.36,331.4,1235.8,699.8,-107.5,70.5,-653.9,331.4,1235.8,699.8,-107.5,70.5,-653.9,0,1.23485379846988,246.982867897128,20.0004902626839,228207.910520495,39.51,61.52,0,2.31,0,101859,1.44590675560536e-05,2.49120753126935,1.59992863394753,317.3,1204.4,697.9,-109.4,75.5,-632.7,2.91337530509125,11.410963061044,37.9411582419582,-1.03556484093909,-2.09158043976922,4.13232651999276,0.0543163260368635,0.212743476247341,0.707366578444272,-0.0138242768758926,-0.236362287064229,0.0551645089670764,0.709432384382369,0.00484061603984713,-0.212743476247341,0.707366578444272,0.0904336559571207,-0.200079493777286,0.0421776316705493,-0.251671504785383,-0.251671504785383,0.0579722938520072,-20
4,-4.995,105.88,101860,287.3,315.6,627.6,480.1,62.6,131.3,-360.8,315.6,627.6,480.1,62.6,131.3,-360.8,0,1.23512381218915,247.006197082958,19.9992484274238,228280.701506648,40.68,61.52,0,2.32,0,101860,1.44535595682709e-05,2.41940752621572,1.5998292939931,319.65,612.2,480.15,61.05,132.65,-349.3,2.93646932325601,5.45903750133803,36.4650241702507,-1.02374174488036,-1.37233483343627,2.27989840552472,0.0547417150917589,0.101767477428342,0.679781650750769,-0.0136651536437532,-0.155068176115569,0.0304326380744434,0.681944325826753,0.00718919615277018,-0.101767477428342,0.679781650750768,0.0633945954400465,-0.0966146992041488,0.0128588545749005,-0.170497291004531,-0.170497291004531,0.0312554940491667,-20
4,0,105.87,101858,287.27,275.5,287,371.2,172,118.3,-182,275.5,287,371.2,172,118.3,-182,0,1.23522854392964,246.982867897128,19.9974561434069,228298.13634331,40.5,61.52,0,2.33,0,101858,1.44511605744683e-05,2.42994266348388,1.59968592118168,281.4,300.9,373,173.2,111.7,-191.5,2.58522359817099,2.43885882737924,36.2681944968341,-0.655623730810819,-1.27247368339193,1.24879823520457,0.0481983380551963,0.0454695455797667,0.67617621170051,-0.00875225154700623,-0.143797859416177,0.0166708369028235,0.677891226536363,0.000913261168245139,-0.0454695455797667,0.67617621170051,0.0481983380551963,-0.0454695455797667,0.00289067762514192,-0.157382704064617,-0.157382704064617,0.0168318710598625,-20
4,5,106.02,101858,287.25,250.5,-439.8,187.5,372,85.9,228.6,250.5,-439.8,187.5,372,85.9,228.6,0,1.23531454765767,247.332806656342,20.0109212449217,228480.13466851,39.13,61.52,0,2.31,0,101858,1.4449372149924e-05,2.51671206579242,1.60076305485139,247.1,-432.9,187.6,372.8,83.6,218.5,2.27097359917127,-4.21250489132198,36.4692357146236,-1.42677588739553,-1.30388710910003,-1.42878458761552,0.0422796263730937,-0.0784258931785545,0.67896238894598,-0.019019801973855,-0.147139307269261,-0.019046579185852,0.680257748338044,-0.0051853867295434,0.0784258931785545,0.678962388945979,0.0489540066008013,0.0744425467379451,-0.0396955736525209,-0.159055945461532,-0.159055945461532,-0.0217692059174831,-20
4,10,106.04,101857,287.22,318.9,-611,95.1,495.8,74.9,272.2,318.9,-611,95.1,495.8,74.9,272.2,0,1.23543144662986,247.379465314903,20.011861810526,228531.056691949,36.74,61.52,0,2.31,0,101857,1.4446831501379e-05,2.68055448835587,1.60083829489913,314.9,-594.7,97,498.3,66.3,252.8,2.8952964339313,-6.36941782121839,38.1971273544249,-0.202129047280373,-2.1810671335767,-1.6561527444314,0.0538927282848883,-0.118559640370141,0.710997112989965,-0.00269399656761014,-0.246079722321484,-0.022073372773323,0.713024526442915,0.00416479686299195,0.118559640370141,0.710997112989965,0.0736616421410599,0.107400078974684,-0.0344826594009311,-0.261269547758874,-0.261269547758874,-0.0244249918717796,-20
4,10,106,101855,287.19,478.1,-549.4,65.6,457.5,219,213,478.1,-549.4,65.6,457.5,219,213,0,1.23553623968018,247.2861480348,20.0072384655675,228516.201117231,36.8,49.21,0,0.82,0,101855,1.44444328015103e-05,2.67556573968241,2.00082949035384,474.1,-533.1,67.5,460,210.4,193.6,4.36004855547748,-6.11550048614574,37.58040425408,-0.0818693965449401,-1.85496240704895,-1.27127383388415,0.0811880886523037,-0.113876207868982,0.699781471088578,-0.00109157543879808,-0.209365811149671,-0.0169500613369353,0.70374023337031,0.0321760307342301,0.113876207868982,0.699781471088577,0.0997290551331004,0.0980480087502693,-0.0319247020263353,-0.232248914927693,-0.232248914927693,-0.0191357264781147,-20
4,5,106.04,101854,287.17,486.6,-1.6,224.9,256.9,263.6,-48.3,486.6,-1.6,224.9,256.9,263.6,-48.3,0,1.23561015760738,247.379465314903,20.010414562505,228578.530407631,39.32,49.21,0,0.8,0,101854,1.44427864529633e-05,2.50448752844932,2.00114711681827,483.2,5.3,225,257.7,261.3,-58.4,4.44254698817362,-0.634252386360691,36.0633313041796,-0.135069337113022,-1.28557551609281,0.377456588176231,0.0826930793408943,-0.0118059039211284,0.671278868804828,-0.0018002179076574,-0.145045542685627,0.00503077992327398,0.675412044836642,0.0356655963689894,0.0118059039211284,0.671278868804828,0.0834073595333324,0.00455380214236201,-0.00546618550513124,-0.168352832556507,-0.168352832556507,0.0046372233705578,-20
4,0,106,101851,287.15,444.5,355.9,342.4,140.7,256.2,-251.8,444.5,355.9,342.4,140.7,256.2,-251.8,0,1.23565982176283,247.2861480348,20.0062379482817,228552.385700656,40.55,49.21,0,0.81,0,101851,1.44414237287376e-05,2.42801221738032,2.00072943334225,450.4,369.8,344.2,141.9,249.6,-261.3,4.14015425553208,2.67865893015232,35.971889288055,-0.448101919083192,-1.12093014509193,1.70254499868294,0.0770934558309158,0.0498790772449724,0.669829452435911,-0.00597460186091637,-0.126517091762872,0.0227002565359164,0.6735755491828,0.0301807194353278,-0.0498790772449724,0.669829452435911,0.0770934558309158,-0.0498790772449724,0.00648078213779208,-0.148246111126049,-0.148246111126049,0.0230970363609421,-20
4,-4.995,105.93,101852,287.12,405.6,1105.2,549.5,-45.5,219.3,-662.7,405.6,1105.2,549.5,-45.5,219.3,-662.7,0,1.2358010641294,247.122843150932,19.9984879812505,228508.531108065,40.73,49.21,0,0.84,0,101852,1.4438599921769e-05,2.41634558834374,1.99995439571714,409.65,1089.8,549.55,-47.05,220.65,-651.2,3.76383213110468,9.35716081832417,36.2450692661194,0.204080492913145,-1.10304048294508,4.24870456102365,0.0701323085192413,0.174354027096915,0.675362314664841,0.00272283019588744,-0.124580193507943,0.0566859718291808,0.678609348547745,0.0228505761698363,-0.174354027096915,0.67536231466484,0.0850467643705227,-0.16758554631368,0.0477844761572863,-0.144347192838485,-0.144347192838485,0.0598811642072744,-20
4,-10,105.88,101852,287.09,489.8,1272.5,668.9,-134.9,207.4,-698.5,489.8,1272.5,668.9,-134.9,207.4,-698.5,0,1.23593020144496,247.006197082958,19.9927230546876,228485.098312592,39.48,49.21,0,0.88,0,101852,1.44359180894344e-05,2.49213234831944,1.99937787262043,475.7,1241.1,667,-136.8,212.4,-677.3,4.37077635738592,11.4476108395736,37.7310898564432,-0.944678786247815,-1.85040927388277,4.42197173978858,0.081480093182283,0.213406571660151,0.703383670541036,-0.0126098020546962,-0.209088616114079,0.0590255535976091,0.707354027252276,0.0322160472243239,-0.213406571660151,0.703383670541036,0.117299889753002,-0.196015576617437,0.0433062553762726,-0.232054022235636,-0.232054022235636,0.0619026619817706,-20
4,-10,105.89,101850,287.07,566.4,1290.9,653.4,-148.7,272.8,-722,566.4,1290.9,653.4,-148.7,272.8,-722,0,1.23599203715316,247.029526278043,19.9931670269124,228513.985315818,39.47,41.01,0,0.29,0,101850,1.44344137437109e-05,2.49281910347942,2.39920921761358,552.3,1259.5,651.5,-150.6,277.8,-700.8,5.07557605709161,11.4519418641312,37.5418088655001,-0.914656834160506,-1.74417427445026,4.57457463150957,0.0946100464253278,0.213467149194185,0.699788997288913,-0.0122079087307485,-0.197065886892207,0.0610567674101765,0.704684009682188,0.0455647682915082,-0.213467149194185,0.699788997288913,0.130240888681833,-0.193795241389105,0.0435825117617742,-0.22373200930908,-0.22373200930908,0.063948198530881,-20
4,-4.995,106.04,101847,287.05,523.3,914,493.5,-30.1,313,-564,523.3,914,493.5,-30.1,313,-564,0,1.23604174521735,247.379465314903,20.0069207480614,228692.773528437,40.75,41.01,0,0.21,0,101847,1.44330511334038e-05,2.41617805275848,2.40085968422112,527.35,898.6,493.55,-31.65,314.35,-552.5,4.847130790983,7.52426577071812,36.0623573743186,-0.57206305103464,-1.02806887847714,3.60382514917982,0.0902239575949275,0.140055852648565,0.671260740181882,-0.00762451471809587,-0.115992259132412,0.0480321493263193,0.675919287885307,0.043179394370907,-0.140055852648565,0.671260740181882,0.102075810225185,-0.131668270103619,0.0284225031509222,-0.141422149393168,-0.141422149393168,0.0498977990194374,-20
